Hour,T
8084,5.8
8085,5.9
8086,5.9
8087,5.9
8088,6.0
8089,6.1
8090,6.1
8091,6.1
8092,6.0
8093,6.1
8094,6.0
8095,5.8
8096,5.4
8097,5.3
8098,5.1
8099,5.2
8100,5.2
8101,5.1
8102,5.4
8103,5.5
8104,5.4
8105,5.1
8106,5.1
8107,5.0
8108,4.8
8109,4.8
8110,4.9
8111,4.7
8112,4.3
8113,4.0
8114,3.7
8115,3.6
8116,3.6
8117,3.5
8118,3.5
8119,3.5
8120,3.6
8121,3.7
8122,4.0
8123,4.6
8124,4.9
8125,5.0
8126,5.2
8127,5.5
8128,5.4
8129,5.0
8130,4.7
8131,4.7
8132,4.5
8133,4.5
8134,4.5
8135,4.6
8136,4.7
8137,4.9
8138,4.9
8139,5.9
8140,6.7
8141,7.2
8142,9.2
8143,8.3
8144,7.4
8145,6.5
8146,7.0
8147,6.8
8148,7.5
8149,7.5
8150,7.1
8151,6.0
8152,5.2
8153,4.1
8154,2.7
8155,1.0
8156,-0.1
8157,-0.3
8158,-2.4
8159,-1.7
8160,-0.1
8161,-0.7
8162,-0.8
8163,-1.3
8164,-1.6
8165,-2.0
8166,-2.2
8167,-2.6
8168,-3.1
8169,-2.7
8170,-1.3
8171,-0.2
8172,1.0
8173,1.7
8174,2.0
8175,1.8
8176,1.0
8177,-0.7
8178,-1.3
8179,-2.1
8180,-2.1
8181,-2.4
8182,-2.6
8183,-3.8
8184,-3.7
8185,-3.5
8186,-4.0
8187,-3.8
8188,-4.4
8189,-5.5
8190,-5.4
8191,-3.9
8192,-3.9
8193,-4.1
8194,-2.3
8195,-0.4
8196,0.6
8197,1.2
8198,1.8
8199,1.8
8200,0.9
8201,-0.4
8202,-1.2
8203,-0.9
8204,-1.3
8205,-2.2
8206,-2.4
8207,-3.5
8208,-2.9
8209,-2.7
8210,-3.6
8211,-3.4
8212,-3.8
8213,-4.0
8214,-4.5
8215,-3.7
8216,-4.0
8217,-5.3
8218,-1.9
8219,0.3
8220,1.9
8221,3.5
8222,4.6
8223,5.2
8224,3.6
8225,1.8
8226,0.9
8227,-1.8
8228,-1.9
8229,-2.7
8230,-3.6
8231,-2.3
8232,-3.5
8233,-4.2
8234,-4.2
8235,-5.8
8236,-5.4
8237,-6.7
8238,-6.7
8239,-7.2
8240,-5.9
8241,-5.7
8242,-2.0
8243,0.4
8244,1.6
8245,2.9
8246,3.2
8247,2.2
8248,1.2
8249,-1.5
8250,-2.9
8251,-1.5
8252,-1.4
8253,-0.3
8254,0.3
8255,-1.2
8256,-1.3
8257,-0.5
8258,1.0
8259,2.0
8260,2.3
8261,2.2
8262,1.5
8263,1.5
8264,1.6
8265,1.8
8266,1.7
8267,2.0
8268,2.2
8269,2.4
8270,2.6
8271,2.4
8272,2.6
8273,2.6
8274,3.1
8275,3.5
8276,4.5
8277,4.5
8278,5.1
8279,5.9
8280,6.0
8281,3.4
8282,1.5
8283,1.5
8284,0.9
8285,0.0
8286,-1.1
8287,-1.7
8288,-1.7
8289,-1.4
8290,-0.1
8291,1.0
8292,2.6
8293,4.0
8294,4.1
8295,4.1
8296,4.0
8297,3.8
8298,3.5
8299,3.7
8300,4.4
8301,5.2
8302,6.0
8303,7.2
8304,8.3
8305,9.3
8306,10.3
8307,10.7
8308,11.0
8309,11.4
8310,11.4
8311,11.5
8312,11.9
8313,11.8
8314,12.1
8315,12.0
8316,12.0
8317,12.0
8318,11.9
8319,11.8
8320,11.5
8321,11.6
8322,11.7
8323,11.5
8324,11.8
8325,11.8
8326,11.8
8327,11.4
8328,10.4
8329,9.9
8330,9.8
8331,9.1
8332,6.8
8333,7.6
8334,7.9
8335,7.7
8336,6.5
8337,6.5
8338,7.0
8339,7.8
8340,8.7
8341,7.7
8342,9.5
8343,7.6
8344,7.6
8345,7.5
8346,7.6
8347,6.8
8348,7.2
8349,6.1
8350,5.7
8351,5.5
8352,5.2
8353,3.5
8354,2.1
8355,1.5
8356,2.7
8357,2.3
8358,1.9
8359,1.2
8360,3.0
8361,2.6
8362,3.9
8363,4.5
8364,4.8
8365,5.7
8366,5.7
8367,4.2
8368,4.2
8369,2.9
8370,2.5
8371,2.1
8372,3.4
8373,2.5
8374,2.5
8375,4.1
8376,3.7
8377,3.9
8378,4.3
8379,3.7
8380,4.0
8381,4.3
8382,3.1
8383,1.7
8384,1.3
8385,2.7
8386,4.0
8387,6.1
8388,7.1
8389,7.4
8390,7.7
8391,7.3
8392,7.0
8393,7.0
8394,6.1
8395,5.8
8396,5.8
8397,5.4
8398,5.4
8399,5.3
8400,5.1
8401,5.0
8402,4.8
8403,4.8
8404,4.6
8405,4.4
8406,4.0
8407,4.3
8408,4.2
8409,4.6
8410,4.0
8411,5.3
8412,6.3
8413,6.6
8414,7.0
8415,6.4
8416,4.9
8417,2.7
8418,1.3
8419,0.3
8420,0.9
8421,0.9
8422,-0.4
8423,-1.1
8424,-1.2
8425,-0.6
8426,-0.9
8427,-1.3
8428,-2.0
8429,-2.4
8430,-1.4
8431,-0.2
8432,-0.1
8433,-1.2
8434,1.0
8435,2.5
8436,4.0
8437,4.8
8438,5.6
8439,5.8
8440,4.5
8441,2.4
8442,1.5
8443,1.1
8444,2.7
8445,2.8
8446,2.2
8447,1.4
8448,0.7
8449,0.3
8450,0.4
8451,-0.2
8452,-0.4
8453,-0.1
8454,-0.5
8455,0.6
8456,1.6
8457,1.9
8458,2.4
8459,2.7
8460,2.7
8461,3.8
8462,4.8
8463,5.6
8464,5.5
8465,5.7
8466,5.6
8467,5.4
8468,5.4
8469,5.3
8470,5.4
8471,5.5
8472,5.5
8473,5.6
8474,4.7
8475,5.0
8476,5.0
8477,5.3
8478,5.3
8479,5.5
8480,5.8
8481,5.9
8482,6.3
8483,7.2
8484,7.9
8485,8.3
8486,8.8
8487,8.8
8488,9.2
8489,9.3
8490,9.2
8491,10.0
8492,10.4
8493,9.1
8494,9.7
8495,9.0
8496,7.9
8497,7.5
8498,7.2
8499,6.6
8500,4.5
8501,4.9
8502,5.0
8503,4.8
8504,4.6
8505,4.3
8506,5.8
8507,7.0
8508,8.1
8509,7.7
8510,7.9
8511,8.2
8512,7.9
8513,7.6
8514,7.0
8515,6.6
8516,5.7
8517,3.5
8518,3.3
8519,3.5
8520,1.5
8521,0.9
8522,1.7
8523,2.2
8524,1.7
8525,2.4
8526,1.5
8527,1.0
8528,0.3
8529,0.5
8530,2.4
8531,3.1
8532,2.7
8533,1.4
8534,1.4
8535,1.1
8536,1.3
8537,0.4
8538,0.6
8539,-0.1
8540,0.3
8541,0.8
8542,0.7
8543,0.0
8544,0.7
8545,-0.5
8546,0.5
8547,0.8
8548,0.5
8549,0.2
8550,0.8
8551,1.2
8552,1.3
8553,1.3
8554,1.2
8555,0.6
8556,0.6
8557,0.7
8558,1.0
8559,1.4
8560,1.6
8561,1.8
8562,2.0
8563,2.2
8564,2.2
8565,2.3
8566,2.3
8567,2.3
8568,2.5
8569,2.2
8570,2.2
8571,2.1
8572,2.2
8573,2.3
8574,2.5
8575,2.4
8576,2.4
8577,2.6
8578,2.9
8579,3.2
8580,3.7
8581,3.9
8582,4.3
8583,4.6
8584,4.9
8585,5.1
8586,5.3
8587,5.3
8588,5.6
8589,5.8
8590,5.9
8591,6.0
8592,6.1
8593,6.1
8594,6.5
8595,6.7
8596,6.9
8597,7.1
8598,7.2
8599,7.5
8600,7.6
8601,7.9
8602,8.1
8603,8.4
8604,8.5
8605,8.8
8606,9.1
8607,9.1
8608,9.1
8609,9.0
8610,8.8
8611,8.9
8612,9.0
8613,9.0
8614,8.9
8615,8.9
8616,8.9
8617,8.8
8618,8.9
8619,8.8
8620,8.6
8621,8.4
8622,8.0
8623,7.9
8624,7.6
8625,7.3
8626,7.0
8627,7.0
8628,7.1
8629,7.1
8630,7.1
8631,7.0
8632,6.9
8633,6.5
8634,6.1
8635,6.2
8636,6.4
8637,7.0
8638,7.5
8639,7.8
8640,8.7
8641,9.0
8642,8.7
8643,8.9
8644,8.5
8645,8.4
8646,8.2
8647,8.0
8648,7.4
8649,6.8
8650,6.5
8651,7.0
8652,7.5
8653,7.0
8654,7.7
8655,7.1
8656,7.1
8657,6.5
8658,5.7
8659,5.7
8660,5.4
8661,5.4
8662,5.4
8663,5.3
8664,5.7
8665,5.6
8666,5.3
8667,5.3
8668,5.4
8669,5.6
8670,6.3
8671,7.6
8672,8.3
8673,8.4
8674,8.7
8675,7.7
8676,3.4
8677,3.4
8678,4.0
8679,4.6
8680,4.3
8681,3.6
8682,5.1
8683,4.6
8684,4.3
8685,5.0
8686,4.8
8687,4.7
8688,4.3
8689,4.5
8690,4.7
8691,4.4
8692,5.0
8693,4.8
8694,4.8
8695,4.9
8696,5.0
8697,4.8
8698,3.9
8699,4.0
8700,5.6
8701,4.6
8702,4.6
8703,4.1
8704,3.7
8705,3.2
8706,3.2
8707,3.3
8708,3.0
8709,3.1
8710,3.1
8711,3.4
8712,2.9
8713,1.4
8714,1.3
8715,1.3
8716,1.3
8717,1.1
8718,0.8
8719,0.8
8720,0.9
8721,1.3
8722,1.9
8723,2.7
8724,3.3
8725,4.1
8726,4.5
8727,5.0
8728,5.1
8729,4.6
8730,4.2
8731,4.0
8732,3.7
8733,3.3
8734,3.2
8735,2.9
8736,2.4
8737,1.9
8738,1.6
8739,1.4
8740,1.5
8741,1.2
8742,1.1
8743,0.8
8744,0.9
8745,0.6
8746,0.9
8747,1.3
8748,1.2
8749,1.1
8750,1.4
8751,1.1
8752,1.3
8753,1.3
8754,0.9
8755,0.8
8756,0.5
8757,0.8
8758,1.1
8759,1.1
8760,1.1
