Hour,Grid_kVA
8349,27.716033333333336
8350,27.716033333333336
8351,27.716033333333336
8352,50.15703333333333
8353,59.59155333333333
8354,59.59155333333333
8355,59.59155333333333
8356,59.59155333333333
8357,59.59155333333333
8358,59.59155333333333
8359,59.59155333333333
8360,59.59155333333333
8361,55.975033333333336
8362,55.975033333333336
8363,55.975033333333336
8364,55.975033333333336
8365,49.94703333333334
8366,49.94703333333334
8367,49.94703333333334
8368,42.32103333333333
8369,42.32103333333333
8370,42.32103333333333
8371,42.32103333333333
8372,27.716033333333336
8373,27.716033333333336
8374,27.716033333333336
8375,27.716033333333336
8376,48.34903333333334
8377,59.59155333333333
8378,59.59155333333333
8379,59.59155333333333
8380,59.59155333333333
8381,59.59155333333333
8382,59.59155333333333
8383,59.59155333333333
8384,59.59155333333333
8385,55.975033333333336
8386,55.975033333333336
8387,55.975033333333336
8388,55.975033333333336
8389,49.94703333333334
8390,49.94703333333334
8391,49.94703333333334
8392,42.32103333333333
8393,42.32103333333333
8394,42.32103333333333
8395,42.32103333333333
8396,27.716033333333336
8397,27.716033333333336
8398,27.716033333333336
8399,27.716033333333336
8400,48.34903333333334
8401,59.59155333333333
8402,59.59155333333333
8403,59.59155333333333
8404,59.59155333333333
8405,59.59155333333333
8406,59.59155333333333
8407,59.59155333333333
8408,59.59155333333333
8409,40.84003333333334
