Hour,Demand_Zone 1,Demand_Zone 2,Demand_Zone 3,Demand_Zone 4,Demand_Zone 5
619,-0.3,36.9,1.4,12.2,9.9
620,-17.2,33.7,-14.3,12.5,10.1
621,-17.2,33.7,-14.3,12.5,10.1
622,-16.9,34.7,-14.0,12.8,10.3
623,-16.5,36.3,-13.6,13.3,10.7
624,0.6,36.1,13.0,13.2,10.6
625,12.7,30.0,13.6,13.7,11.0
626,12.7,30.2,13.6,13.8,11.1
627,12.7,30.2,13.6,13.8,11.1
628,12.9,30.7,13.8,14.0,11.3
629,13.2,31.4,14.1,14.3,11.5
630,13.5,31.9,14.4,14.6,11.7
631,13.2,31.4,14.2,14.3,11.5
632,13.5,32.1,14.5,14.6,11.8
633,13.1,37.2,14.2,14.4,11.6
634,12.2,32.0,13.1,13.2,10.7
635,11.2,24.5,12.0,11.6,9.8
636,10.4,18.1,11.1,10.3,9.0
637,10.0,20.5,0.5,10.4,8.9
638,10.0,21.2,0.5,10.5,8.9
639,9.4,21.8,0.0,10.2,8.5
640,-1.7,30.5,0.2,10.8,8.8
641,-1.2,32.9,0.6,11.3,9.2
642,-0.8,34.9,1.0,11.8,9.6
643,-0.8,35.0,1.0,11.8,9.6
644,-17.8,31.6,-14.9,11.9,9.7
645,-17.8,31.8,-14.8,12.0,9.7
646,-17.7,32.1,-14.7,12.1,9.8
647,-17.9,31.4,-14.9,11.8,9.6
648,-0.7,35.2,11.7,11.8,9.6
649,10.5,25.1,11.5,11.5,9.4
650,10.5,25.0,11.4,11.5,9.3
651,10.2,24.2,11.1,11.1,9.1
652,10.3,24.7,11.3,11.3,9.2
653,10.3,24.7,11.3,11.3,9.2
654,10.9,25.9,11.8,11.9,9.7
655,10.6,25.3,11.5,11.6,9.4
656,10.9,25.9,11.8,11.9,9.7
657,10.6,29.1,11.6,11.7,9.5
658,10.0,26.4,11.0,11.0,9.0
659,8.8,18.8,9.7,9.3,7.9
660,9.1,22.5,10.3,10.0,8.3
661,8.8,20.7,-0.7,9.6,8.0
662,8.0,14.2,-1.5,8.3,7.3
663,8.3,11.3,-1.0,8.2,7.6
664,-2.3,28.0,-0.3,10.1,8.3
665,-1.3,32.4,0.5,11.1,9.1
666,-0.3,36.8,1.4,12.2,9.9
667,-0.2,37.4,1.6,12.4,10.0
668,-17.2,33.7,-14.3,12.5,10.1
669,-16.8,35.1,-13.9,12.9,10.4
670,-16.7,35.5,-13.8,13.0,10.5
671,-16.5,36.1,-13.6,13.2,10.7
672,0.7,41.2,13.1,13.3,10.7
673,12.3,29.2,13.2,13.3,10.7
674,12.4,29.4,13.3,13.4,10.8
675,12.4,29.5,13.4,13.5,10.9
676,12.6,30.0,13.6,13.7,11.0
677,12.8,30.5,13.8,13.9,11.2
678,12.6,30.0,13.6,13.7,11.1
679,13.0,30.8,13.9,14.1,11.4
680,13.3,31.7,14.3,14.4,11.6
681,12.5,35.3,13.6,1.1,3.1
682,11.4,26.5,12.0,-0.7,1.9
683,10.3,15.9,10.5,-2.8,0.7
684,9.7,12.2,10.1,-3.6,0.2
685,9.2,7.7,-0.8,2.0,3.9
686,9.4,7.3,-0.2,-4.2,0.2
687,9.6,6.6,0.4,-4.1,0.6
688,10.2,0.0,0.6,-5.5,0.7
689,11.0,30.1,1.5,-0.5,1.8
690,12.0,33.6,2.4,13.2,10.7
691,12.4,37.4,2.8,13.6,11.0
692,12.9,39.3,-12.7,14.2,11.4
693,13.3,40.7,-12.3,14.6,11.8
694,14.0,42.9,-11.7,15.3,12.3
695,14.5,44.8,-11.1,15.9,12.7
696,14.7,45.7,15.8,16.1,12.9
697,15.3,36.3,16.2,16.5,13.3
698,15.5,36.7,16.4,16.7,13.4
699,15.6,37.1,16.6,16.9,13.6
700,15.9,37.8,16.9,17.2,13.8
701,16.1,38.3,17.1,17.5,14.0
702,16.2,38.5,17.2,17.5,14.1
703,16.3,38.7,17.3,17.7,14.2
704,16.4,39.0,17.4,17.8,14.3
705,16.2,47.0,17.4,5.1,6.2
706,15.0,40.0,16.0,3.4,5.1
707,13.8,30.0,14.4,1.4,3.8
708,12.6,21.5,13.1,-0.3,2.8
709,11.8,16.1,1.9,4.9,6.2
710,11.0,13.2,1.6,-2.2,1.8
711,11.1,12.5,2.1,-2.2,2.0
712,11.6,4.9,2.1,-3.7,2.1
713,12.4,34.7,3.1,1.1,3.1
714,13.3,38.0,3.8,14.8,12.0
715,13.8,42.7,4.3,15.3,12.4
716,14.5,44.9,-11.0,16.0,12.9
717,14.7,45.6,-10.8,16.2,13.1
718,15.0,46.8,-10.5,16.6,13.4
719,15.1,47.0,-10.4,16.6,13.4
720,15.4,48.1,16.5,16.9,13.7
721,15.7,37.5,16.8,17.1,13.8
722,16.2,38.7,17.3,17.7,14.2
723,16.1,38.5,17.2,17.6,14.2
724,16.0,38.3,17.1,17.5,14.1
725,15.9,38.1,17.0,17.4,14.0
726,15.9,38.0,17.0,17.4,14.0
727,16.2,38.8,17.3,17.7,14.3
728,16.3,39.1,17.5,17.9,14.4
729,15.5,44.9,16.8,4.5,5.8
730,13.9,36.4,15.0,2.4,4.4
731,12.4,25.8,13.1,0.1,2.9
732,11.1,17.3,11.8,-1.7,1.8
733,9.9,10.9,0.1,3.1,4.9
734,9.2,8.0,-0.2,-4.0,0.4
735,9.0,6.0,0.1,-4.3,0.4
736,-2.1,3.7,-0.0,-5.9,0.4
737,-1.1,33.9,1.0,-1.0,1.5
738,0.3,39.9,2.3,13.2,10.8
739,0.7,41.5,2.6,13.5,11.0
740,-16.1,37.8,-13.0,13.9,11.3
741,-16.7,35.8,-13.6,13.3,10.8
742,-15.8,38.8,-12.7,14.2,11.5
743,-15.2,41.0,-12.1,14.8,12.0
744,1.7,45.8,14.3,14.6,11.8
745,12.9,30.9,13.9,14.1,11.5
746,12.6,30.3,13.7,13.9,11.3
747,12.4,29.7,13.5,13.6,11.1
748,12.2,29.4,13.3,13.5,11.0
749,12.1,29.1,13.2,13.3,10.9
750,12.0,28.8,13.1,13.2,10.8
751,11.8,28.5,12.9,13.1,10.7
752,11.7,28.2,12.8,12.9,10.6
753,11.3,31.8,12.5,0.0,2.3
754,11.2,31.4,12.4,-0.1,2.2
755,10.8,29.9,12.0,-0.5,1.9
756,10.6,29.1,11.8,-0.8,1.7
757,10.5,28.9,1.0,5.5,5.7
758,10.4,28.5,1.0,-1.0,1.5
759,10.3,28.1,0.9,-1.1,1.5
760,10.1,27.7,0.7,-1.3,1.3
761,10.1,27.7,0.6,-1.3,1.3
762,10.0,27.6,0.5,11.3,9.3
763,9.7,28.0,0.1,10.9,9.0
764,9.5,27.3,-16.0,10.7,8.8
765,9.5,27.3,-16.1,10.7,8.8
766,9.5,27.3,-16.1,10.7,8.8
767,9.5,27.4,-16.0,10.7,8.8
768,9.6,27.6,10.7,10.8,8.9
769,9.8,23.5,10.8,10.8,8.9
770,9.9,23.8,10.9,10.9,9.0
771,10.1,24.2,11.1,11.1,9.1
772,10.1,24.3,11.1,11.2,9.2
773,10.6,25.4,11.6,11.7,9.6
774,10.6,25.3,11.6,11.6,9.5
775,10.4,24.9,11.4,11.4,9.4
776,10.3,24.8,11.3,11.4,9.3
777,10.3,28.4,11.4,-1.2,1.3
778,10.3,28.4,11.4,-1.2,1.3
779,10.2,27.9,11.3,-1.3,1.2
780,10.8,29.6,11.9,-0.7,1.7
781,10.7,29.1,1.1,5.5,5.6
782,10.6,29.0,1.1,-0.9,1.6
783,10.7,29.2,1.2,-0.8,1.6
784,-0.7,35.2,1.2,-0.8,1.6
785,-0.6,35.8,1.3,-0.7,1.7
786,-0.5,36.1,1.3,12.1,9.9
787,-0.5,36.3,1.4,12.2,9.9
788,-17.6,32.4,-14.6,12.2,9.9
789,-17.5,32.7,-14.5,12.3,10.0
790,-17.5,32.9,-14.5,12.3,10.0
791,-17.4,33.1,-14.4,12.4,10.1
792,-0.2,33.2,12.2,12.4,10.1
793,11.4,27.1,12.3,12.4,10.1
794,11.4,27.3,12.4,12.5,10.1
795,11.4,27.3,12.4,12.5,10.2
796,11.5,27.4,12.4,12.5,10.2
797,11.6,27.7,12.6,12.7,10.3
798,11.7,28.0,12.7,12.8,10.4
799,11.8,28.2,12.8,12.9,10.5
800,11.8,28.2,12.8,12.9,10.5
801,11.6,32.6,12.7,12.9,10.5
802,11.6,32.3,12.7,12.8,10.4
803,11.5,31.8,12.7,12.8,10.4
804,11.5,31.6,12.6,12.7,10.4
805,11.4,31.3,1.9,12.6,10.3
806,11.3,31.0,1.8,12.5,10.2
807,11.4,31.2,1.8,12.6,10.2
808,0.0,37.9,1.9,12.6,10.3
809,0.1,38.7,2.0,12.8,10.4
810,0.1,39.0,2.0,12.8,10.4
811,0.1,38.7,1.9,12.7,10.4
812,-17.2,34.0,-14.2,12.6,10.3
813,-17.1,34.1,-14.1,12.7,10.3
814,-17.2,34.0,-14.2,12.6,10.3
815,-17.2,33.8,-14.2,12.6,10.2
816,-0.1,38.0,12.4,12.6,10.2
817,11.5,27.5,12.5,12.6,10.2
818,11.7,27.9,12.6,12.8,10.4
819,11.8,28.1,12.7,12.9,10.4
820,11.8,28.2,12.8,12.9,10.5
821,12.3,29.2,13.2,13.4,10.8
822,12.4,29.5,13.3,13.5,10.9
823,12.5,29.8,13.5,13.6,11.1
824,12.7,30.4,13.7,13.9,11.3
825,12.6,35.4,13.7,13.9,11.2
826,12.1,32.0,13.2,13.2,10.7
827,11.3,26.3,12.3,12.0,10.0
828,10.6,20.9,11.6,10.9,9.3
829,10.1,16.4,0.5,10.1,8.9
830,10.0,15.3,0.6,9.9,8.9
831,9.9,15.6,0.8,9.9,9.0
832,-1.1,10.9,0.9,8.4,9.2
833,-0.3,36.7,1.6,12.3,10.0
834,0.3,39.4,2.1,12.9,10.5
835,0.7,41.5,2.6,13.4,10.9
836,-16.2,37.3,-13.2,13.6,11.0
837,-16.1,37.5,-13.2,13.7,11.1
838,-15.9,38.4,-12.9,13.9,11.3
839,-15.8,38.9,-12.8,14.1,11.4
840,1.4,44.5,13.9,14.2,11.4
841,13.3,31.7,14.3,14.5,11.7
842,13.5,32.2,14.5,14.7,11.9
843,13.6,32.4,14.6,14.8,12.0
844,13.9,33.0,14.9,15.1,12.2
845,14.1,33.5,15.1,15.3,12.3
846,14.1,33.5,15.1,15.3,12.3
847,14.3,34.0,15.3,15.5,12.5
848,14.4,34.4,15.4,15.7,12.7
849,14.1,40.2,15.2,2.8,4.5
850,13.1,30.7,13.7,1.0,3.3
851,11.8,20.4,12.1,-1.1,2.0
852,10.8,15.4,11.3,-2.3,1.2
853,10.2,10.9,0.3,3.2,4.9
854,9.7,7.8,0.3,-3.8,0.6
855,9.9,10.7,0.9,-3.3,1.0
856,10.5,16.4,1.1,-2.6,1.3
857,11.3,31.0,1.9,-0.1,2.2
858,11.9,33.3,2.4,13.2,10.7
859,12.4,37.6,2.9,13.7,11.1
860,12.8,39.0,-12.7,14.2,11.5
861,13.1,40.0,-12.4,14.5,11.7
862,13.3,40.7,-12.2,14.7,11.9
863,13.3,40.7,-12.2,14.7,11.9
864,13.2,40.4,14.3,14.6,11.8
865,12.9,30.8,13.9,14.1,11.4
866,13.1,31.2,14.1,14.3,11.6
867,13.2,31.5,14.2,14.4,11.7
868,13.4,32.1,14.5,14.7,11.9
869,13.7,32.8,14.8,15.0,12.1
870,14.0,33.5,15.1,15.3,12.4
871,14.2,33.9,15.2,15.5,12.5
872,14.4,34.3,15.4,15.7,12.7
873,14.2,40.6,15.4,3.0,4.6
874,13.6,37.5,14.8,2.2,4.0
875,13.3,36.1,14.6,1.9,3.8
876,12.4,31.8,13.8,0.8,3.0
877,11.9,29.2,2.7,6.5,6.7
878,11.5,23.6,2.2,-0.8,2.2
879,11.6,27.6,2.4,-0.2,2.4
880,11.6,26.4,2.3,-0.5,2.4
881,12.0,33.3,2.6,0.7,2.8
882,12.4,35.0,2.9,13.8,11.2
883,12.5,38.1,3.0,14.0,11.3
884,12.7,38.6,-12.8,14.1,11.5
885,12.7,38.8,-12.8,14.2,11.5
886,12.8,39.0,-12.7,14.2,11.6
887,13.0,39.7,-12.5,14.4,11.7
888,13.0,39.7,14.1,14.4,11.7
889,13.3,31.9,14.4,14.6,11.9
890,13.5,32.3,14.6,14.8,12.0
891,13.7,32.9,14.8,15.1,12.2
892,13.8,33.0,14.9,15.1,12.3
893,13.9,33.4,15.0,15.3,12.4
894,14.1,33.8,15.2,15.4,12.5
895,14.0,33.7,15.1,15.4,12.5
896,14.2,34.0,15.3,15.6,12.6
897,13.9,39.8,15.1,2.8,4.5
898,12.9,35.9,14.2,1.6,3.6
899,11.8,30.1,13.1,0.2,2.6
900,11.0,24.5,12.2,-1.0,1.8
901,10.3,20.8,0.9,4.5,5.3
902,10.0,13.4,0.7,-2.9,1.0
903,10.0,9.9,1.1,-3.2,1.2
904,-0.7,10.7,1.4,-4.2,1.5
905,0.1,38.8,2.2,0.1,2.4
906,1.0,42.6,2.9,13.8,11.2
907,1.3,44.1,3.2,14.1,11.5
908,-15.4,40.1,-12.4,14.5,11.8
909,-15.2,41.0,-12.1,14.8,12.0
910,-15.3,40.7,-12.2,14.7,11.9
911,-15.4,40.1,-12.4,14.6,11.8
912,1.6,45.6,14.2,14.5,11.8
913,13.4,31.9,14.4,14.6,11.9
914,13.4,32.1,14.5,14.7,11.9
915,13.5,32.2,14.5,14.7,12.0
916,13.6,32.5,14.7,14.9,12.1
917,14.0,33.5,15.1,15.3,12.4
918,14.5,34.7,15.6,15.9,12.8
919,14.8,35.3,15.8,16.1,13.0
920,14.4,34.5,15.5,15.8,12.8
921,14.1,40.3,15.3,2.9,4.6
922,13.0,34.4,14.2,1.5,3.6
923,12.6,33.4,14.0,1.2,3.3
924,11.9,27.9,13.1,-0.0,2.5
925,11.5,23.3,2.1,5.6,6.2
926,11.3,19.8,2.1,-1.3,2.1
927,11.3,16.4,2.4,-1.6,2.2
928,11.7,10.2,2.4,-2.6,2.3
929,12.5,34.5,3.1,1.1,3.2
930,13.1,37.2,3.6,14.5,11.8
931,13.1,40.2,3.6,14.6,11.8
932,13.4,41.1,-12.1,14.8,12.0
933,13.6,41.7,-11.9,15.0,12.2
934,13.6,41.9,-11.9,15.1,12.2
935,13.8,42.4,-11.7,15.3,12.4
936,14.2,44.2,15.4,15.8,12.8
937,15.0,35.8,16.1,16.4,13.2
938,15.4,36.8,16.5,16.8,13.6
939,15.6,37.3,16.7,17.1,13.8
940,15.9,38.0,17.0,17.4,14.0
941,16.0,38.3,17.1,17.5,14.1
942,16.1,38.6,17.3,17.6,14.2
943,16.1,38.5,17.2,17.6,14.2
944,16.3,39.1,17.5,17.9,14.4
945,16.2,47.0,17.5,5.2,6.4
946,15.7,44.0,17.0,4.5,5.9
947,14.9,38.2,16.1,3.3,5.1
948,14.1,31.8,15.2,2.0,4.3
949,13.5,28.2,4.2,7.6,7.9
950,13.4,27.6,4.2,1.1,3.9
951,13.2,28.1,4.3,1.1,3.9
952,2.3,37.5,4.5,1.0,4.2
953,3.0,51.0,5.1,3.2,4.9
954,3.6,54.0,5.6,16.7,13.5
955,3.9,55.4,5.9,17.0,13.8
956,-12.7,49.8,-9.6,17.5,14.1
957,-12.2,51.7,-9.0,18.1,14.6
958,-12.3,51.4,-9.1,18.0,14.5
959,-12.3,51.2,-9.2,17.9,14.5
960,3.7,47.5,16.4,16.8,13.6
961,14.9,35.9,16.1,16.4,13.3
962,14.4,34.7,15.6,15.9,12.9
963,14.3,34.3,15.5,15.7,12.8
964,13.8,33.2,15.0,15.2,12.4
965,13.2,32.0,14.4,14.7,12.0
966,13.1,31.7,14.3,14.6,11.9
967,13.2,32.0,14.4,14.7,12.0
968,13.3,32.1,14.5,14.7,12.0
969,13.1,37.3,14.4,14.7,12.0
970,12.3,32.8,13.6,13.6,11.3
971,11.8,31.0,13.2,13.1,10.8
972,11.9,32.5,13.3,13.3,11.0
973,11.0,27.5,1.8,12.1,10.1
974,11.0,28.6,1.8,12.3,10.2
975,11.2,30.3,2.0,12.6,10.4
976,-0.1,37.0,2.0,12.6,10.5
977,0.2,39.1,2.2,13.0,10.7
978,0.5,40.5,2.5,13.4,10.9
979,0.6,41.2,2.6,13.5,11.0
980,-16.5,36.6,-13.4,13.5,11.1
981,-16.5,36.6,-13.4,13.5,11.1
982,-16.5,36.5,-13.4,13.5,11.1
983,-16.5,36.5,-13.4,13.5,11.0
984,0.7,41.5,13.3,13.6,11.1
985,12.2,29.5,13.4,13.5,11.1
986,12.2,29.5,13.4,13.5,11.1
987,12.2,29.3,13.3,13.5,11.0
988,12.2,29.3,13.3,13.5,11.0
989,12.3,29.6,13.4,13.6,11.1
990,12.3,29.6,13.4,13.6,11.1
991,12.3,29.7,13.4,13.6,11.1
992,12.3,29.7,13.4,13.6,11.1
993,12.2,34.5,13.4,13.6,11.1
994,11.9,33.1,13.2,13.3,10.9
995,11.6,31.7,12.9,12.9,10.6
996,11.2,29.4,12.5,12.4,10.2
997,10.5,26.6,1.3,11.6,9.7
998,10.1,23.8,0.9,11.0,9.2
999,9.6,15.2,0.7,9.8,8.9
1000,-1.5,14.2,0.6,8.7,9.0
1001,-0.8,34.8,1.3,11.9,9.8
1002,0.1,38.9,2.1,12.9,10.5
1003,0.7,41.6,2.6,13.5,11.0
1004,-16.1,37.7,-13.1,13.8,11.2
1005,-16.6,36.2,-13.5,13.4,10.9
1006,-16.6,36.2,-13.5,13.4,10.9
1007,-16.6,36.0,-13.6,13.3,10.8
1008,0.5,40.7,13.1,13.3,10.8
1009,12.2,29.2,13.2,13.4,10.9
1010,12.3,29.4,13.3,13.5,11.0
1011,12.2,29.3,13.3,13.4,10.9
1012,12.2,29.3,13.3,13.4,10.9
1013,12.7,30.3,13.7,13.9,11.3
1014,13.0,31.1,14.1,14.2,11.6
1015,13.5,32.4,14.6,14.8,12.0
1016,13.9,33.2,14.9,15.2,12.3
1017,13.2,36.7,14.3,1.8,3.7
1018,12.0,29.2,12.9,0.2,2.6
1019,10.9,20.8,11.6,-1.6,1.5
1020,9.5,12.3,10.3,-3.5,0.3
1021,8.9,8.4,-0.8,2.0,3.9
1022,8.3,4.6,-1.0,-5.1,-0.5
1023,8.4,4.4,-0.4,-5.0,-0.2
1024,8.7,0.0,-0.5,-6.2,-0.2
1025,9.6,23.9,0.3,-1.9,0.8
1026,10.8,29.8,1.3,12.1,9.8
1027,11.6,34.7,2.0,12.9,10.5
1028,11.9,35.7,-13.7,13.2,10.7
1029,12.2,36.9,-13.3,13.5,11.0
1030,12.6,38.1,-13.0,13.9,11.2
1031,12.8,39.0,-12.7,14.2,11.5
1032,13.2,40.3,14.3,14.6,11.8
1033,13.6,32.4,14.6,14.8,12.0
1034,14.0,33.4,15.0,15.3,12.3
1035,14.2,33.9,15.2,15.5,12.5
1036,14.5,34.6,15.5,15.8,12.7
1037,14.6,34.7,15.6,15.9,12.8
1038,15.0,35.8,16.0,16.3,13.2
1039,15.1,36.0,16.1,16.4,13.3
1040,14.9,35.6,16.0,16.3,13.1
1041,14.3,40.5,15.5,3.1,4.7
1042,12.7,30.4,13.5,0.8,3.1
1043,10.9,19.1,11.5,-1.8,1.5
1044,9.6,11.1,10.2,-3.5,0.3
1045,9.0,8.9,-0.6,2.2,4.0
1046,8.4,5.2,-0.9,-4.9,-0.4
1047,8.4,4.4,-0.3,-4.9,-0.1
1048,8.9,0.0,-0.4,-6.1,-0.1
1049,9.9,25.2,0.7,-1.6,1.1
1050,11.1,30.7,1.6,12.3,10.1
1051,11.8,35.6,2.3,13.1,10.7
1052,12.3,37.3,-13.2,13.7,11.1
1053,12.7,38.5,-12.9,14.0,11.4
1054,12.9,39.3,-12.6,14.3,11.6
1055,13.1,39.9,-12.5,14.4,11.7
1056,13.2,40.4,14.3,14.6,11.8
1057,13.6,32.5,14.7,14.9,12.0
1058,14.0,33.3,15.0,15.2,12.3
1059,14.2,33.8,15.2,15.5,12.5
1060,14.0,33.4,15.0,15.3,12.3
1061,14.1,33.7,15.2,15.4,12.5
1062,14.5,34.6,15.5,15.8,12.8
1063,14.4,34.5,15.5,15.7,12.7
1064,13.4,32.1,14.5,14.7,11.9
1065,13.1,37.1,14.2,1.8,3.7
1066,12.8,35.5,14.0,1.4,3.4
1067,12.4,33.7,13.6,1.0,3.1
1068,11.9,31.6,13.2,0.4,2.7
1069,11.3,28.6,2.0,6.0,6.2
1070,10.5,24.5,1.3,-1.4,1.4
1071,10.0,18.5,1.0,-2.3,1.1
1072,-1.2,22.5,1.0,-2.7,1.2
1073,-0.6,35.2,1.4,-0.7,1.8
1074,0.2,39.3,2.2,13.0,10.6
1075,0.7,41.5,2.6,13.5,11.0
1076,-16.1,37.7,-13.1,13.8,11.2
1077,-15.9,38.4,-12.9,14.0,11.4
1078,-15.8,38.7,-12.8,14.1,11.4
1079,-15.7,39.1,-12.7,14.2,11.5
1080,1.4,44.7,14.0,14.3,11.6
1081,13.3,31.8,14.3,14.5,11.8
1082,13.3,31.9,14.4,14.6,11.8
1083,13.4,32.1,14.5,14.7,11.9
1084,13.5,32.3,14.5,14.8,12.0
1085,13.8,33.0,14.8,15.1,12.2
1086,14.0,33.4,15.0,15.3,12.4
1087,14.2,33.9,15.2,15.5,12.5
1088,14.3,34.2,15.4,15.7,12.7
1089,13.9,39.5,15.1,2.7,4.4
1090,13.0,34.7,14.2,1.5,3.5
1091,11.6,26.4,12.7,-0.4,2.2
1092,10.6,19.3,11.6,-1.9,1.3
1093,9.7,15.8,0.2,3.4,4.7
1094,8.9,10.7,-0.3,-3.9,0.1
1095,9.3,13.7,0.4,-3.3,0.6
1096,9.8,12.2,0.6,-3.5,0.8
1097,10.4,28.2,1.2,-1.0,1.5
1098,11.2,30.9,1.7,12.5,10.2
1099,11.7,35.1,2.2,13.0,10.6
1100,12.0,36.3,-13.5,13.4,10.9
1101,12.5,37.9,-13.0,13.8,11.2
1102,12.8,38.9,-12.8,14.2,11.5
1103,13.0,39.7,-12.5,14.4,11.7
1104,13.1,39.9,14.2,14.5,11.7
1105,13.3,31.9,14.4,14.6,11.8
1106,13.6,32.5,14.6,14.9,12.0
1107,13.7,32.8,14.8,15.0,12.2
1108,13.6,32.5,14.6,14.9,12.1
1109,14.2,34.0,15.3,15.5,12.6
1110,14.4,34.4,15.4,15.7,12.7
1111,14.5,34.6,15.5,15.8,12.8
1112,14.6,35.0,15.7,16.0,12.9
1113,14.1,40.1,15.3,2.9,4.5
1114,13.2,36.4,14.4,1.8,3.8
1115,12.5,33.8,13.8,1.1,3.2
1116,12.0,32.0,13.4,0.6,2.8
1117,10.9,26.2,1.7,5.5,5.9
1118,10.7,24.3,1.5,-1.2,1.6
1119,10.9,26.6,1.7,-0.8,1.8
1120,-0.8,25.5,1.4,-2.1,1.6
1121,-0.5,35.9,1.6,-0.5,1.9
1122,0.4,40.1,2.3,13.2,10.7
1123,1.0,42.8,2.9,13.8,11.2
1124,-15.9,38.6,-12.8,14.1,11.4
1125,-15.8,38.9,-12.7,14.2,11.5
1126,-15.8,38.9,-12.7,14.2,11.5
1127,-15.8,38.9,-12.7,14.2,11.5
1128,1.3,38.8,13.9,14.1,11.5
1129,12.8,30.7,13.9,14.1,11.4
1130,12.8,30.6,13.8,14.0,11.4
1131,12.7,30.4,13.7,13.9,11.3
1132,12.7,30.4,13.7,13.9,11.3
1133,12.8,30.6,13.8,14.0,11.4
1134,12.7,30.4,13.7,13.9,11.3
1135,12.7,30.5,13.8,14.0,11.4
1136,12.9,30.8,13.9,14.1,11.5
1137,12.6,35.3,13.8,14.0,11.4
1138,11.9,30.1,13.0,12.9,10.6
1139,11.6,30.1,12.9,12.7,10.5
1140,9.7,15.6,10.7,9.8,8.6
1141,8.7,5.8,-1.0,8.0,7.8
1142,8.4,6.4,-0.8,7.9,7.7
1143,8.6,7.8,-0.1,8.3,8.1
1144,-2.3,4.9,-0.0,7.0,8.3
1145,-1.0,33.8,1.1,11.6,9.5
1146,-0.1,38.0,1.9,12.6,10.3
1147,0.5,40.4,2.3,13.2,10.7
1148,-16.3,36.9,-13.3,13.5,11.0
1149,-15.9,38.3,-12.9,13.9,11.3
1150,-15.6,39.3,-12.7,14.2,11.5
1151,-15.3,40.7,-12.3,14.7,11.8
1152,2.0,47.1,14.5,14.8,12.0
1153,14.0,33.3,15.0,15.2,12.3
1154,14.0,33.4,15.0,15.3,12.3
1155,14.2,33.9,15.2,15.5,12.5
1156,14.5,34.5,15.5,15.7,12.7
1157,13.9,33.2,15.0,15.2,12.3
1158,13.8,33.0,14.9,15.1,12.2
1159,13.8,33.1,14.9,15.1,12.2
1160,13.7,32.7,14.7,15.0,12.1
1161,13.2,37.2,14.4,14.6,11.9
1162,12.0,32.1,13.2,13.2,10.8
1163,11.9,31.9,13.2,13.1,10.7
1164,11.5,30.8,12.8,12.7,10.4
1165,11.4,30.4,2.0,12.6,10.3
1166,11.4,30.4,2.0,12.6,10.3
1167,11.1,28.9,1.7,12.2,10.1
1168,-0.3,35.9,1.7,12.2,10.1
1169,0.2,39.1,2.2,12.9,10.6
1170,0.5,40.3,2.4,13.2,10.8
1171,0.7,41.3,2.6,13.4,10.9
1172,-16.4,36.7,-13.4,13.5,11.0
1173,-16.4,36.7,-13.4,13.5,11.0
1174,-16.5,36.3,-13.5,13.4,10.9
1175,-16.5,36.3,-13.5,13.4,10.9
1176,0.8,41.9,13.4,13.6,11.0
1177,12.6,30.2,13.6,13.8,11.2
1178,12.9,30.7,13.9,14.1,11.4
1179,12.7,30.4,13.7,13.9,11.3
1180,12.7,30.3,13.7,13.9,11.3
1181,12.6,30.1,13.6,13.8,11.2
1182,12.4,29.8,13.5,13.6,11.1
1183,12.6,30.1,13.6,13.8,11.2
1184,12.6,30.2,13.7,13.8,11.3
1185,12.4,35.1,13.6,1.1,3.1
1186,12.4,34.5,13.5,1.0,3.1
1187,12.1,33.2,13.3,0.7,2.8
1188,11.5,30.3,12.8,-0.0,2.3
1189,11.3,29.6,2.0,6.1,6.2
1190,11.6,31.0,2.3,0.1,2.4
1191,11.8,31.6,2.4,0.3,2.5
1192,11.8,31.4,2.4,0.2,2.5
1193,11.7,32.2,2.3,0.3,2.6
1194,12.3,34.5,2.9,13.7,11.1
1195,12.5,37.9,3.0,13.9,11.3
1196,13.1,40.1,-12.4,14.5,11.8
1197,13.6,41.7,-12.0,15.0,12.1
1198,13.8,42.5,-11.7,15.3,12.3
1199,14.2,44.1,-11.3,15.7,12.7
1200,14.4,44.6,15.5,15.9,12.8
1201,14.7,35.2,15.8,16.1,13.0
1202,15.0,35.9,16.1,16.4,13.2
1203,15.2,36.2,16.2,16.5,13.4
1204,15.1,36.0,16.2,16.5,13.3
1205,15.3,36.5,16.4,16.7,13.5
1206,15.6,37.2,16.7,17.0,13.7
1207,16.6,39.6,17.7,18.1,14.5
1208,16.3,38.9,17.4,17.8,14.3
1209,14.9,37.6,15.5,3.1,4.9
1210,12.7,24.0,12.8,-0.0,2.8
1211,11.8,18.1,12.1,-1.3,2.0
1212,10.6,11.5,11.2,-2.8,1.1
1213,11.5,28.4,2.3,6.2,6.3
1214,10.7,21.8,1.6,-1.5,1.6
1215,10.5,22.7,1.5,-1.5,1.6
1216,11.1,15.9,2.0,-2.2,1.9
1217,11.9,32.4,2.6,0.5,2.7
1218,12.8,36.2,3.4,14.3,11.6
1219,13.8,42.6,4.3,15.3,12.4
1220,14.1,43.8,-11.3,15.7,12.7
1221,15.4,48.2,-10.1,17.0,13.7
1222,15.8,49.5,-9.7,17.4,14.0
1223,16.5,52.0,-9.0,18.1,14.6
1224,16.8,53.1,18.0,18.5,14.8
1225,17.1,40.8,18.2,18.6,15.0
1226,17.5,41.7,18.6,19.0,15.3
1227,17.6,41.9,18.7,19.1,15.4
