Hour,Demand_Zone 1,UFH_Energy_Zone 2,Demand_Zone 2,Demand_Zone 3,Demand_Zone 4,Demand_Zone 5
1149,5.5,0.0,0.0,0.0,16.1,11.6
1150,6.7,0.0,7.0,0.2,16.5,11.8
1151,7.5,0.0,14.6,0.8,17.0,12.1
1152,15.7,0.0,19.1,20.1,17.1,12.2
1153,21.7,0.0,10.2,20.6,17.6,12.6
1154,21.7,0.0,10.3,20.6,17.6,12.7
1155,21.9,0.0,10.8,20.8,17.8,12.8
1156,22.2,0.0,11.4,21.1,18.1,13.0
1157,21.6,0.0,10.1,20.6,17.6,12.6
1158,21.5,0.0,9.9,20.5,17.5,12.6
1159,21.5,0.0,9.9,20.5,17.5,12.6
1160,21.4,0.0,9.6,20.4,17.3,12.5
1161,20.9,0.0,12.2,20.0,17.0,12.2
1162,19.7,0.0,7.1,18.8,15.6,11.1
1163,19.6,0.0,6.9,18.8,15.5,11.1
1164,19.2,0.0,5.7,18.4,15.1,10.8
1165,19.1,0.0,5.4,10.6,15.0,10.7
1166,19.1,0.0,5.4,10.6,15.0,10.7
1167,18.8,0.0,3.9,10.3,14.6,10.4
1168,13.4,0.0,8.0,10.4,14.6,10.5
1169,14.0,0.0,11.3,10.8,15.3,10.9
1170,14.2,0.0,12.5,11.0,15.6,11.1
1171,14.4,0.0,13.5,11.2,15.8,11.3
1172,6.3,0.0,10.7,0.0,15.9,11.3
1173,6.3,0.0,10.7,0.0,15.9,11.3
1174,6.2,0.0,10.4,0.0,15.8,11.2
1175,6.2,0.0,10.4,0.0,15.8,11.2
1176,14.5,0.0,14.1,19.0,16.0,11.4
1177,20.3,0.0,7.1,19.3,16.2,11.6
1178,20.6,0.0,7.7,19.5,16.5,11.8
1179,20.4,0.0,7.4,19.4,16.3,11.7
1180,20.4,0.0,7.3,19.4,16.3,11.7
1181,20.3,0.0,7.1,19.3,16.2,11.6
1182,20.1,0.0,6.7,19.1,16.0,11.5
1183,20.3,0.0,7.1,19.3,16.2,11.6
1184,20.3,0.0,7.2,19.3,16.2,11.6
1185,20.1,0.0,10.1,19.2,5.4,5.4
1186,20.1,0.0,9.6,19.2,5.3,5.3
1187,19.8,0.0,8.2,18.9,4.9,5.0
1188,19.2,0.0,5.3,18.5,4.2,4.5
1189,19.0,0.0,4.7,10.6,9.4,7.5
1190,19.3,0.0,6.0,10.9,4.4,4.6
1191,19.5,0.0,6.6,11.0,4.5,4.7
1192,19.5,0.0,6.4,11.0,4.5,4.7
1193,19.5,0.0,7.2,11.0,4.6,4.7
1194,20.0,0.0,9.6,11.5,16.1,11.5
1195,20.2,0.0,12.0,11.6,16.3,11.6
1196,20.8,0.0,14.2,0.7,16.9,12.1
1197,21.3,0.0,15.7,1.2,17.4,12.5
1198,21.5,0.0,16.6,1.4,17.6,12.7
1199,21.9,0.0,18.1,1.9,18.1,13.1
1200,22.1,0.0,18.6,21.2,18.3,13.2
1201,22.4,0.0,12.2,21.5,18.5,13.4
1202,22.7,0.0,12.9,21.8,18.8,13.7
1203,22.9,0.0,13.2,21.9,19.0,13.8
1204,22.8,0.0,13.0,21.8,18.9,13.7
1205,23.0,0.0,13.5,22.0,19.1,13.9
1206,23.3,0.0,14.2,22.3,19.4,14.1
1207,24.3,0.0,16.6,23.3,20.5,15.0
1208,24.0,0.0,15.9,23.1,20.2,14.7
1209,22.6,0.0,12.7,21.1,7.4,7.1
1210,20.4,0.0,0.0,18.5,4.3,5.0
1211,19.5,0.0,0.0,17.7,3.0,4.3
1212,18.1,0.0,0.0,16.7,1.4,3.3
1213,18.7,0.0,0.0,10.5,9.3,7.6
1214,18.1,0.0,0.0,9.9,2.6,3.8
1215,17.8,0.0,0.0,9.7,2.6,3.7
1216,18.4,0.0,0.0,10.2,1.9,4.1
1217,19.1,0.0,0.0,10.7,4.5,4.8
1218,20.2,0.0,0.0,11.7,16.6,12.0
1219,21.4,0.0,12.4,12.8,17.7,12.8
1220,21.8,0.0,17.9,1.8,18.1,13.1
1221,23.1,0.0,22.3,3.1,19.4,14.1
1222,23.5,0.0,23.5,3.4,19.7,14.4
1223,24.2,0.0,26.1,4.2,20.5,15.0
1224,24.5,0.0,27.2,23.6,20.8,15.2
1225,24.8,0.0,17.7,23.8,21.0,15.4
1226,25.2,0.0,18.6,24.2,21.4,15.7
1227,25.3,0.0,18.9,24.3,21.5,15.8
1228,25.4,0.0,19.1,24.4,21.7,15.9
1229,25.7,0.0,20.0,24.8,22.0,16.2
1230,26.0,0.0,20.7,25.1,22.4,16.4
1231,26.2,0.0,21.2,25.3,22.6,16.6
1232,26.1,0.0,21.0,25.2,22.5,16.5
1233,23.7,0.0,17.3,22.4,8.7,8.2
1234,21.1,0.0,4.0,19.5,5.4,5.8
1235,19.7,0.0,0.0,18.4,3.7,4.7
1236,18.6,0.0,0.0,17.6,2.5,3.9
1237,17.3,0.0,0.0,8.7,5.7,6.0
1238,17.5,0.0,0.0,9.4,1.5,3.6
1239,17.3,0.0,0.0,9.7,1.1,3.8
1240,11.4,0.0,0.0,9.5,0.0,3.8
1241,11.9,0.0,0.0,10.1,4.3,4.8
1242,13.7,0.0,0.0,11.3,16.7,12.3
1243,15.2,0.0,0.2,12.4,17.6,12.8
1244,8.4,0.0,18.0,1.9,18.1,13.1
1245,9.1,0.0,20.5,2.6,18.9,13.7
1246,10.0,0.0,23.8,3.5,19.8,14.5
1247,10.8,0.0,26.5,4.3,20.7,15.1
1248,19.1,0.0,34.0,23.7,20.9,15.3
1249,25.1,0.0,18.5,24.1,21.3,15.6
1250,25.6,0.0,19.7,24.7,21.9,16.1
1251,25.8,0.0,20.1,24.9,22.1,16.2
1252,25.9,0.0,20.4,25.0,22.2,16.3
1253,26.0,0.0,20.7,25.1,22.4,16.5
1254,26.0,0.0,20.7,25.1,22.4,16.5
1255,25.8,0.0,20.3,25.0,22.2,16.3
1256,25.8,0.0,20.2,24.9,22.2,16.3
1257,23.4,0.0,18.8,22.6,8.8,8.2
1258,21.7,0.0,10.6,20.8,6.7,6.6
1259,20.0,0.0,4.8,19.3,4.9,5.3
1260,20.1,0.0,7.2,19.5,5.2,5.5
1261,20.0,0.0,7.8,11.8,10.7,8.6
1262,19.6,0.0,6.2,11.4,4.7,5.1
1263,19.9,0.0,8.1,11.7,5.2,5.4
1264,19.8,0.0,8.4,11.5,5.1,5.3
1265,19.7,0.0,8.4,11.3,5.0,5.2
1266,19.9,0.0,9.4,11.5,16.1,11.7
1267,19.9,0.0,11.3,11.5,16.2,11.7
1268,20.5,0.0,13.2,0.5,16.7,12.1
1269,20.5,0.0,13.2,0.5,16.7,12.1
1270,20.4,0.0,12.8,0.4,16.6,12.0
1271,21.2,0.0,15.7,1.2,17.5,12.7
1272,21.2,0.0,15.7,20.4,17.5,12.7
1273,22.1,0.0,11.4,21.1,18.2,13.2
1274,21.7,0.0,10.4,20.7,17.7,12.8
1275,21.7,0.0,10.4,20.7,17.7,12.8
1276,21.5,0.0,10.0,20.5,17.5,12.7
1277,21.6,0.0,10.3,20.7,17.7,12.8
1278,21.7,0.0,10.5,20.8,17.8,12.9
1279,21.9,0.0,10.9,20.9,17.9,13.0
1280,22.7,0.0,12.8,21.7,18.8,13.7
1281,22.4,0.0,16.6,21.6,7.7,7.2
1282,21.0,0.0,7.6,19.9,5.8,5.9
1283,19.7,0.0,0.0,18.2,3.5,4.5
1284,18.4,0.0,0.0,17.1,1.8,3.5
1285,17.6,0.0,0.0,9.0,6.5,6.3
1286,17.2,0.0,0.0,9.1,0.9,3.2
1287,17.2,0.0,0.0,9.5,0.9,3.5
1288,10.9,0.0,0.0,9.0,0.0,3.3
1289,11.4,0.0,0.0,9.6,3.8,4.3
1290,13.4,0.0,0.0,11.1,16.5,12.0
1291,15.3,0.0,0.0,12.5,17.7,12.9
1292,8.4,0.0,15.6,1.9,18.3,13.2
1293,8.9,0.0,19.9,2.4,18.6,13.5
1294,9.2,0.0,20.9,2.7,18.9,13.7
1295,9.4,0.0,21.6,2.9,19.1,13.9
1296,17.8,0.0,22.5,22.2,19.4,14.1
1297,23.7,0.0,15.1,22.7,19.8,14.4
1298,23.9,0.0,15.6,22.9,20.0,14.6
1299,24.7,0.0,17.5,23.7,20.9,15.2
1300,25.0,0.0,18.1,24.0,21.1,15.4
1301,25.0,0.0,18.2,24.0,21.2,15.5
1302,24.7,0.0,17.5,23.8,20.9,15.3
1303,24.7,0.0,17.5,23.7,20.9,15.3
1304,25.1,0.0,18.5,24.2,21.4,15.6
1305,23.3,0.0,19.4,22.5,19.5,14.3
1306,20.3,0.0,8.5,19.6,16.3,11.8
1307,19.9,0.0,7.8,19.2,15.9,11.5
1308,17.3,0.0,0.0,16.5,12.4,9.1
1309,16.2,0.0,0.0,7.7,10.5,8.3
1310,15.5,0.0,0.0,7.4,9.9,8.2
1311,15.6,0.0,0.0,8.0,10.3,8.8
1312,9.4,0.0,0.0,7.7,9.3,9.0
1313,9.7,0.0,0.0,8.1,13.7,10.0
1314,11.4,0.0,0.0,9.4,15.0,11.0
1315,13.1,0.0,0.0,10.7,16.2,11.8
1316,5.6,0.0,0.0,0.0,16.9,12.3
1317,6.9,0.0,4.0,0.7,17.3,12.5
1318,7.9,0.0,16.1,1.3,17.5,12.6
1319,8.3,0.0,17.5,1.7,17.9,12.9
1320,16.7,0.0,23.6,21.2,18.3,13.2
1321,22.6,0.0,12.5,21.6,18.6,13.5
1322,22.4,0.0,12.1,21.4,18.4,13.3
1323,22.1,0.0,11.4,21.1,18.2,13.1
1324,21.9,0.0,11.0,20.9,18.0,13.0
1325,21.8,0.0,10.8,20.8,17.9,12.9
1326,21.7,0.0,10.4,20.7,17.7,12.8
1327,21.6,0.0,10.2,20.6,17.6,12.7
1328,21.6,0.0,10.3,20.7,17.7,12.8
1329,21.3,0.0,13.6,20.5,17.5,12.6
1330,20.5,0.0,9.1,19.7,16.4,11.8
1331,19.5,0.0,1.7,18.6,14.9,10.9
1332,19.2,0.0,0.0,18.4,14.5,10.6
1333,19.0,0.0,1.6,10.7,14.5,10.5
1334,18.4,0.0,0.0,10.2,13.7,10.0
1335,17.9,0.0,0.0,9.9,13.0,9.8
1336,12.3,0.0,0.0,9.7,11.3,9.6
1337,12.6,0.0,0.0,10.1,14.7,10.5
1338,14.0,0.0,5.2,11.1,15.7,11.3
1339,15.3,0.0,17.2,12.1,16.7,12.0
1340,7.5,0.0,14.7,0.9,17.1,12.3
1341,7.9,0.0,16.1,1.3,17.5,12.6
1342,8.4,0.0,17.9,1.8,18.0,13.0
1343,8.5,0.0,18.5,2.0,18.2,13.1
1344,16.8,0.0,23.8,21.2,18.4,13.3
1345,22.8,0.0,12.9,21.7,18.8,13.6
1346,23.0,0.0,13.5,22.0,19.1,13.8
1347,23.3,0.0,14.0,22.2,19.3,14.0
1348,23.5,0.0,14.6,22.5,19.6,14.2
1349,23.6,0.0,15.0,22.7,19.8,14.4
1350,23.8,0.0,15.5,22.9,20.0,14.6
1351,24.0,0.0,15.8,23.0,20.1,14.7
1352,24.1,0.0,16.2,23.2,20.3,14.8
1353,23.1,0.0,17.2,22.1,8.3,7.7
1354,21.5,0.0,6.7,20.1,5.9,6.1
1355,19.7,0.0,0.0,18.2,3.5,4.5
1356,18.2,0.0,0.0,16.9,1.6,3.3
1357,16.9,0.0,0.0,8.3,5.7,5.7
1358,16.3,0.0,0.0,8.2,0.0,2.4
1359,16.0,0.0,0.0,8.3,0.0,2.6
1360,16.3,0.0,0.0,8.1,0.0,2.7
1361,16.7,0.0,0.0,8.5,2.8,3.6
1362,18.1,0.0,0.0,9.6,15.3,11.2
1363,19.3,0.0,0.0,10.6,16.3,12.0
1364,20.1,0.0,0.0,0.0,16.9,12.3
1365,21.0,0.0,0.0,0.6,17.5,12.7
1366,21.8,0.0,14.3,1.7,18.1,13.1
1367,22.3,0.0,19.3,2.2,18.5,13.3
1368,22.6,0.0,20.5,21.7,18.8,13.6
1369,23.1,0.0,13.6,22.1,19.1,13.9
1370,23.5,0.0,14.6,22.5,19.6,14.2
1371,23.7,0.0,15.0,22.7,19.8,14.4
1372,24.0,0.0,15.7,23.0,20.1,14.6
1373,24.0,0.0,15.9,23.0,20.2,14.7
1374,24.2,0.0,16.4,23.2,20.4,14.8
1375,24.4,0.0,16.8,23.4,20.6,15.0
1376,24.6,0.0,17.2,23.6,20.8,15.2
1377,23.2,0.0,17.3,22.2,8.4,7.8
1378,21.4,0.0,6.1,20.0,5.8,6.0
1379,19.5,0.0,0.0,17.9,3.2,4.3
1380,17.7,0.0,0.0,16.4,1.0,2.9
